riftbound_id,set_code,set_name,collector_number,printed_number,name,rarity,type,supertype,domain,energy,might,power,keywords,tags,rules_text,flavour_text,artist,image_url,alternate_art,signature,overnumbered,tcgplayer_id,cardmarket_id,riftcodex_id,synced_at
ogn-054-298,OGN,Origins,54,054/298,Sunlit Guardian,Common,Unit,,Calm,3,3,,,Shurima,[Shield] (+1 :rb_might: while I'm a defender.)[Tank] (I must be assigned combat damage first.),,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/28bce7a662b9008f65565300f828d98790a641e1-744x1039.png,False,False,False,652830,,69bc5bc9d308c64675ca86f1,2026-06-09T19:37:59.167100+00:00
ogn-055-298,OGN,Origins,55,055/298,Wielder of Water,Common,Unit,,Calm,3,2,,,Ionia,"While I'm attacking or defending alone, I have +2 :rb_might:.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5b38a7758705bd739caf07b5c0c49482a4a23015-744x1039.png,False,False,False,652831,,69bc5bc9d308c64675ca86f2,2026-06-09T19:37:59.167100+00:00
ogn-056-298,OGN,Origins,56,056/298,Adaptatron,Uncommon,Unit,,Calm,4,3,,,"Mech,Piltover","When I conquer, you may kill a gear. If you do, buff me. (If I don't have a buff, I get a +1 :rb_might: buff.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a3ddb00a2a872eaceb96469739531414aa27455d-744x1039.png?accountingTag=RB,False,False,False,652832,,69bc5bc9d308c64675ca86f3,2026-06-09T19:37:59.167100+00:00
ogn-057-298,OGN,Origins,57,057/298,Block,Uncommon,Spell,,Calm,2,,,,,[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)[Action] (Play on your turn or in showdowns.)Give a unit [Shield 3] and [Tank] this turn. (+3 :rb_might: while it's a defender. It must be assigned combat damage first.),,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/36f7352e715fe073631ed85be41408c9a38ab865-744x1039.png?accountingTag=RB,False,False,False,652833,,69bc5bc9d308c64675ca86f4,2026-06-09T19:37:59.167100+00:00
ogn-058-298,OGN,Origins,58,058/298,Discipline,Uncommon,Spell,,Calm,2,,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Give a unit +2 :rb_might: this turn. Draw 1.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b9613970b505e3ad6abe2d51d091778314a7d48-744x1039.png,False,False,False,652834,,69bc5bc9d308c64675ca86f5,2026-06-09T19:37:59.167100+00:00
ogn-059-298,OGN,Origins,59,059/298,Eclipse Herald,Uncommon,Unit,,Calm,7,7,1,,"Bird,Mount Targon","When you stun an enemy unit, ready me and give me +1 :rb_might: this turn.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bbe4fec278b8960681f97da658dc2f06ee46c4bd-744x1039.png,False,False,False,652835,,69bc5bc9d308c64675ca86f6,2026-06-09T19:37:59.167100+00:00
ogn-060-298,OGN,Origins,60,060/298,Mask of Foresight,Uncommon,Gear,,Calm,2,,,,,"When a friendly unit attacks or defends alone, give it +1 :rb_might: this turn.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/03824709acbb4151d13b083a842c4702a3e61221-744x1039.png,False,False,False,652836,,69bc5bc9d308c64675ca86f7,2026-06-09T19:37:59.167100+00:00
ogn-061-298,OGN,Origins,61,061/298,Poro Herder,Uncommon,Unit,,Calm,3,3,1,,Freljord,"When you play me, if you control a Poro, buff me and draw 1. (If I don't have a buff, I get a +1 :rb_might: buff.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/166b718a8517fcceac7e7d4f6acbc4fa0bbc2c55-744x1039.png,False,False,False,652837,,69bc5bcad308c64675ca86f8,2026-06-09T19:37:59.167100+00:00
ogn-062-298,OGN,Origins,62,062/298,Reinforce,Uncommon,Spell,,Calm,5,,,,,"Look at the top 5 cards of your Main Deck. You may banish a unit from among them, then play it, reducing its cost by :rb_energy_5:. Recycle the remaining cards.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5bb4ce960c7636dac103c560a2e2f4e32f9d5390-744x1039.png,False,False,False,652838,,69bc5bcad308c64675ca86f9,2026-06-09T19:37:59.167100+00:00
ogn-063-298,OGN,Origins,63,063/298,Spirit's Refuge,Uncommon,Gear,,Calm,2,,1,,,"When you play this, buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)Friendly buffed units have [Deflect] if they didn't already. (Opponents must pay :rb_rune_rainbow: to choose those units with a spell or ability.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/26d5e54580d1f17ed6c35a66ac6a90ce56c99ec8-744x1039.png,False,False,False,652839,,69bc5bcad308c64675ca86fa,2026-06-09T19:37:59.167100+00:00
ogn-064-298,OGN,Origins,64,064/298,Wind Wall,Uncommon,Spell,,Calm,3,,2,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Counter a spell.",,Max Grecke,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/72c4dbe48d06916c847dab40340e5f05228fadfe-744x1039.png,False,False,False,652840,,69bc5bcad308c64675ca86fb,2026-06-09T19:37:59.167100+00:00
ogn-065-298,OGN,Origins,65,065/298,Wizened Elder,Uncommon,Unit,,Calm,4,4,,,Ionia,"While I'm buffed, I have an additional +1 :rb_might:.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b98797789ad7e3a6cf52126b82a42ec6f269bb7-744x1039.png,False,False,False,652841,,69bc5bcad308c64675ca86fc,2026-06-09T19:37:59.167100+00:00
ogn-066-298,OGN,Origins,66,066/298,Ahri - Alluring,Rare,Unit,Champion,Calm,5,4,1,,"Ahri,Ionia","When I hold, you score 1 point.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fabbcc2f83f397cf07299236a702db05a151053b-744x1039.png?accountingTag=RB,False,False,False,652842,,69bc5bcad308c64675ca86fd,2026-06-09T19:37:59.167100+00:00
ogn-066a-298,OGN,Origins,66,066a/298,Ahri - Alluring (Alternate Art),Showcase,Unit,Champion,Calm,5,4,1,,"Ahri,Ionia","When I hold, you score 1 point.",,Wild Rift,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/933f5d58cc0e27d017982306b9ae0f581c9c8d27-744x1039.png?accountingTag=RB,True,False,False,652843,,69bc5bcad308c64675ca86fe,2026-06-09T19:37:59.167100+00:00
ogn-067-298,OGN,Origins,67,067/298,Blitzcrank - Impassive,Rare,Unit,Champion,Calm,5,5,1,,"Mech,Blitzcrank,Zaun","[Tank] (I must be assigned combat damage first.)When you play me to a battlefield, you may move an enemy unit to here.When I hold, return me to my owner's hand.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/654dcc4aef0a0b5a0c6e928d7aae397a52c3ab17-744x1039.png?accountingTag=RB,False,False,False,652844,,69bc5bcad308c64675ca86ff,2026-06-09T19:37:59.167100+00:00
ogn-068-298,OGN,Origins,68,068/298,Caitlyn - Patrolling,Rare,Unit,Champion,Calm,3,3,1,,"Caitlyn,Piltover",I must be assigned combat damage last.:rb_exhaust:: Deal damage equal to my Might to a unit at a battlefield. Use this ability only while I'm at a battlefield.,,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/51e6bacf25d19e7c391367ff107efb9e0b9f1ff5-744x1039.png?accountingTag=RB,False,False,False,652845,,69bc5bcad308c64675ca8700,2026-06-09T19:37:59.167100+00:00
ogn-069-298,OGN,Origins,69,069/298,Last Stand,Rare,Spell,,Calm,3,,1,,,"[Action] (Play on your turn or in showdowns.)Double a friendly unit's Might this turn. Give it [Temporary]. (Kill it at the start of its controller's Beginning Phase, before scoring.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9062d372d299c5c6a0c679f0ff07ba71590ca5f1-744x1039.png,False,False,False,652846,,69bc5bcad308c64675ca8701,2026-06-09T19:37:59.167100+00:00
ogn-070-298,OGN,Origins,70,070/298,Mageseeker Warden,Rare,Unit,,Calm,6,5,1,,Demacia,"While I'm at a battlefield, opponents can only play units to their base.While I'm at a battlefield, spells and abilities can't ready enemy units and gear.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ae844b929f817cdf76fe40c7bf5d5fc02062bdac-744x1039.png,False,False,False,652847,,69bc5bcad308c64675ca8702,2026-06-09T19:37:59.167100+00:00
ogn-071-298,OGN,Origins,71,071/298,Party Favors,Rare,Spell,,Calm,3,,,,,"Each other player chooses Cards or Runes. For each player that chooses Cards, you and that player each draw 1. For each player that chooses Runes, you and that player each channel 1 rune exhausted.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fddcef3c55663c5d6856f6d039d19cacfd64abb5-744x1039.png,False,False,False,652848,,69bc5bcad308c64675ca8703,2026-06-09T19:37:59.167100+00:00
ogn-072-298,OGN,Origins,72,072/298,Solari Shrine,Rare,Gear,,Calm,3,,,,,"When you kill a stunned enemy unit, you may exhaust this to draw 1.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/139a6d1c62a717bab4cdd75926e7f4aba6efb15d-744x1039.png,False,False,False,652849,,69bc5bcad308c64675ca8704,2026-06-09T19:37:59.167100+00:00
ogn-073-298,OGN,Origins,73,073/298,Sona - Harmonious,Rare,Unit,Champion,Calm,4,4,1,,"Sona,Demacia","At the end of your turn, if I'm at a battlefield, ready up to 4 friendly runes.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8582f6430821fb912fcb3619c5ce9405f254cb2f-744x1039.png,False,False,False,652850,,69bc5bcad308c64675ca8705,2026-06-09T19:37:59.167100+00:00
ogn-074-298,OGN,Origins,74,074/298,Taric - Protector,Rare,Unit,Champion,Calm,4,4,1,,"Taric,Mount Targon",[Shield] (+1 :rb_might: while I'm a defender.)[Tank] (I must be assigned combat damage first.)Other friendly units here have [Shield].,,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7d08e3f64401cb87b8a0564a1cbe6fc94aee03a7-744x1039.png,False,False,False,652851,,69bc5bcad308c64675ca8706,2026-06-09T19:37:59.167100+00:00
ogn-075-298,OGN,Origins,75,075/298,Tasty Faefolk,Rare,Unit,,Calm,7,6,,,"Fae,Bandle City","[Accelerate] (You may pay :rb_energy_1::rb_rune_calm: as an additional cost to have me enter ready.)[Deathknell] — Channel 2 runes exhausted and draw 1. (When I die, get the effect.)",,Dao Trong Le,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/65f69ca9a1087deb12e91fb6fdee7b6efd0c088f-744x1039.png,False,False,False,652852,,69bc5bcad308c64675ca8707,2026-06-09T19:37:59.167100+00:00
ogn-076-298,OGN,Origins,76,076/298,Yasuo - Remorseful,Rare,Unit,Champion,Calm,6,6,2,,"Yasuo,Ionia","When I attack, deal damage equal to my Might to an enemy unit here.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1643a6c93626884c93363557e1a483642bda6c45-744x1039.png,False,False,False,652853,,69bc5bcad308c64675ca8708,2026-06-09T19:37:59.167100+00:00
ogn-076a-298,OGN,Origins,76,076a/298,Yasuo - Remorseful (Alternate Art),Showcase,Unit,Champion,Calm,6,6,2,,"Yasuo,Ionia","When I attack, deal damage equal to my Might to an enemy unit here.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3f2cff3ff3b146c8bfe11594e37e9d8109884273-744x1039.png,True,False,False,652854,,69bc5bcad308c64675ca8709,2026-06-09T19:37:59.167100+00:00
ogn-077-298,OGN,Origins,77,077/298,Zhonya's Hourglass,Rare,Gear,,Calm,2,,,,,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)If a friendly unit would die, kill this instead. Heal that unit, exhaust it, and recall it. (Send it to base. This isn't a move.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dc38172c56f838b407fc9f170ba973da32d7cd4d-744x1039.png,False,False,False,652855,,69bc5bcad308c64675ca870a,2026-06-09T19:37:59.167100+00:00
ogn-078-298,OGN,Origins,78,078/298,Lee Sin - Ascetic,Epic,Unit,Champion,Calm,5,5,1,,"Lee Sin,Ionia",[Shield] (+1 :rb_might: while I'm a defender.):rb_exhaust:: Buff me. (I get a +1 :rb_might: buff.)I can have any number of buffs.,,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/70734e8833bfbbdb2736407c449f418553e3cf7c-744x1039.png,False,False,False,652856,,69bc5bcbd308c64675ca870b,2026-06-09T19:37:59.167100+00:00
ogn-078a-298,OGN,Origins,78,078a/298,Lee Sin - Ascetic (Alternate Art),Showcase,Unit,Champion,Calm,5,5,1,,"Lee Sin,Ionia",[Shield] (+1 :rb_might: while I'm a defender.):rb_exhaust:: Buff me. (I get a +1 :rb_might: buff.)I can have any number of buffs.,,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d34a98faacd3f7d32afd6fad99c806f202aa9dad-744x1039.png,True,False,False,652857,,69bc5bcbd308c64675ca870c,2026-06-09T19:37:59.167100+00:00
ogn-079-298,OGN,Origins,79,079/298,Leona - Zealot,Epic,Unit,Champion,Calm,6,6,1,,"Leona,Mount Targon","If an opponent's score is within 3 points of the Victory Score, I enter ready.Stunned enemy units here have -8 :rb_might:, to a minimum of 1 :rb_might:.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3bd1e924bec41b0f733fc8b93dc8918ce5a53ba4-744x1039.png,False,False,False,652858,,69bc5bcbd308c64675ca870d,2026-06-09T19:37:59.167100+00:00
ogn-079a-298,OGN,Origins,79,079a/298,Leona - Zealot (Alternate Art),Showcase,Unit,Champion,Calm,6,6,1,,"Leona,Mount Targon","If an opponent's score is within 3 points of the Victory Score, I enter ready.Stunned enemy units here have -8 :rb_might:, to a minimum of 1 :rb_might:.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/451caa433b1fbe8e9d2b86548b82c3c5f2bac620-744x1039.png,True,False,False,652859,,69bc5bcbd308c64675ca870e,2026-06-09T19:37:59.167100+00:00
ogn-080-298,OGN,Origins,80,080/298,Mystic Reversal,Epic,Spell,,Calm,4,,3,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Gain control of a spell. You may make new choices for it.",,Polar Engine Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/298fe91f9d76086b7d77880e11016ed46389b61b-744x1039.png,False,False,False,652860,,69bc5bcbd308c64675ca870f,2026-06-09T19:37:59.167100+00:00
ogn-081-298,OGN,Origins,81,081/298,Seal of Focus,Epic,Gear,,Calm,0,,1,,,:rb_exhaust:: [Reaction] — [Add] :rb_rune_calm:. (Abilities that add resources can't be reacted to.),,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/288c300c4e4cb10ecfe6c3cbb543d0636b306852-744x1039.png,False,False,False,652861,,69bc5bcbd308c64675ca8710,2026-06-09T19:37:59.167100+00:00
ogn-082-298,OGN,Origins,82,082/298,Whiteflame Protector,Epic,Unit,,Calm,8,8,2,,"Dragon,Mount Targon","When you play me, give a unit +8 :rb_might: this turn.",,Aron Elekes,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a5cdd793736f915fa1b4ea388af66de7b2bc00cb-744x1039.png,False,False,False,652862,,69bc5bcbd308c64675ca8711,2026-06-09T19:37:59.167100+00:00
ogn-083-298,OGN,Origins,83,083/298,Consult the Past,Common,Spell,,Mind,4,,,,,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)[Reaction] (Play any time, even before spells and abilities resolve.)Draw 2.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/198d950d3933972273ec714e9264cbd563ea6920-744x1039.png?accountingTag=RB,False,False,False,652863,,69bc5bcbd308c64675ca8712,2026-06-09T19:37:59.167100+00:00
ogn-084-298,OGN,Origins,84,084/298,Eager Apprentice,Common,Unit,,Mind,3,3,,,Piltover,"While I'm at a battlefield, the Energy costs for spells you play is reduced by :rb_energy_1:, to a minimum of :rb_energy_1:.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cf6d5447ff3634d8c2c0216cb2e5802fb5ca0b2e-744x1039.png,False,False,False,652864,,69bc5bcbd308c64675ca8713,2026-06-09T19:37:59.167100+00:00
ogn-085-298,OGN,Origins,85,085/298,Falling Comet,Common,Spell,,Mind,5,,,,,[Action] (Play on your turn or in showdowns.)Deal 6 to a unit at a battlefield.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/eaaf300a07d5b2927fe9a601d70f2a01b512cc7e-744x1039.png,False,False,False,652865,,69bc5bcbd308c64675ca8714,2026-06-09T19:37:59.167100+00:00
ogn-086-298,OGN,Origins,86,086/298,Jeweled Colossus,Common,Unit,,Mind,5,5,,,Mount Targon,"[Vision] (When you play me, look at the top card of your Main Deck. You may recycle it.)[Shield] (+1 :rb_might: while I'm a defender.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/775bea14038165fd9feb15c796ed84aa00a032e1-744x1039.png,False,False,False,652866,,69bc5bcbd308c64675ca8715,2026-06-09T19:37:59.167100+00:00
ogn-087-298,OGN,Origins,87,087/298,Lecturing Yordle,Common,Unit,,Mind,3,2,,,"Yordle,Bandle City","[Tank] (I must be assigned combat damage first.)When you play me, draw 1.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/62e22370dac35c18de21efbfce9c86ca821e9105-744x1039.png,False,False,False,652867,,69bc5bcbd308c64675ca8716,2026-06-09T19:37:59.167100+00:00
ogn-088-298,OGN,Origins,88,088/298,Mega-Mech,Common,Unit,,Mind,7,8,,,"Mech,Bandle City",,,Valentin Gloaguen,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f71db7b62798a2a10a1ab0d293c26ac9dd163c6a-744x1039.png,False,False,False,652868,,69bc5bcbd308c64675ca8717,2026-06-09T19:37:59.167100+00:00
ogn-089-298,OGN,Origins,89,089/298,Mind Rune,Common,Rune,Basic,Mind,,,,,,,,Greg Ghielmetti & Leah Chen,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f99aa4874baaebd2e81798c8a3aa01c5900f6d30-744x1039.png,False,False,False,652869,,69bc5bcbd308c64675ca8718,2026-06-09T19:37:59.167100+00:00
ogn-089a-298,OGN,Origins,89,089a/298,Mind Rune (Alternate Art),Showcase,Rune,Basic,Mind,,,,,,,,Fairfoul,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ecf8c8632c728520b51cd4bc79036677e96ebdfd-1488x2078.png,True,False,False,652870,,69bc5bcbd308c64675ca8719,2026-06-09T19:37:59.167100+00:00
ogn-090-298,OGN,Origins,90,090/298,Orb of Regret,Common,Gear,,Mind,1,,,,,":rb_exhaust:: Give a unit -1 :rb_might: this turn, to a minimum of 1 :rb_might:.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fd883b646d1a3cdb1a03b0c19dc62c92ca552f4f-744x1039.png,False,False,False,652871,,69bc5bcbd308c64675ca871a,2026-06-09T19:37:59.167100+00:00
ogn-091-298,OGN,Origins,91,091/298,Pit Crew,Common,Unit,,Mind,3,3,,,Bandle City,"When you play a gear, ready me.",,Chris Kintner,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8023223b55adc44bafe1f8c5f305d3dde6f6d114-744x1039.png,False,False,False,652872,,69bc5bcbd308c64675ca871b,2026-06-09T19:37:59.167100+00:00
ogn-092-298,OGN,Origins,92,092/298,Riptide Rex,Common,Unit,,Mind,6,6,2,,"Pirate,Bilgewater","When you play me, deal 6 to an enemy unit at a battlefield.",,MAR Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e09bf1fb6d72da31d415ea31ae7413fe7f02d650-744x1039.png,False,False,False,652873,,69bc5bcbd308c64675ca871c,2026-06-09T19:37:59.167100+00:00
ogn-093-298,OGN,Origins,93,093/298,Smoke Screen,Common,Spell,,Mind,2,,1,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Give a unit -4 :rb_might: this turn, to a minimum of 1 :rb_might:.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/06c34457afd09b828ee0b2862ed51eb31004d888-744x1039.png,False,False,False,652874,,69bc5bcbd308c64675ca871d,2026-06-09T19:37:59.167100+00:00
ogn-094-298,OGN,Origins,94,094/298,Sprite Call,Common,Spell,,Mind,3,,,,,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)[Action] (Play on your turn or in showdowns.)Play a ready 3 :rb_might: Sprite unit token with [Temporary]. (Kill it at the start of its controller's Beginning Phase, before scoring.)",,Envar Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ab3db48dcbb12b01151d3a08c2412020380b7ca5-744x1039.png,False,False,False,652875,,69bc5bccd308c64675ca871e,2026-06-09T19:37:59.167100+00:00
ogn-095-298,OGN,Origins,95,095/298,Stupefy,Common,Spell,,Mind,1,,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Give a unit -1 :rb_might: this turn, to a minimum of 1 :rb_might:. Draw 1.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/837a5976192bbf8bdb4086429802167548ecc119-744x1039.png,False,False,False,652876,,69bc5bccd308c64675ca871f,2026-06-09T19:37:59.167100+00:00
ogn-096-298,OGN,Origins,96,096/298,Watchful Sentry,Common,Unit,,Mind,2,1,,,Freljord,"[Deathknell] — Draw 1. (When I die, get the effect.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d84da2c62b1e218a0a74b227c49ce8a953918ebd-744x1039.png,False,False,False,652877,,69bc5bccd308c64675ca8720,2026-06-09T19:37:59.167100+00:00
ogn-097-298,OGN,Origins,97,097/298,Blastcone Fae,Uncommon,Unit,,Mind,2,2,1,,"Fae,Bandle City","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)When you play me, give a unit -2 :rb_might: this turn, to a minimum of 1 :rb_might:.",,Caravan Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fac53b2216490c99ad7ce11dc5e663a692d6c104-744x1039.png?accountingTag=RB,False,False,False,652878,,69bc5bccd308c64675ca8721,2026-06-09T19:37:59.167100+00:00
ogn-098-298,OGN,Origins,98,098/298,Energy Conduit,Uncommon,Gear,,Mind,3,,,,,:rb_exhaust:: [Reaction] — [Add] :rb_energy_1:. (Abilities that add resources can't be reacted to.),,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f0e0a67e9e9b1d45d12d248df78b4e643b70bdc1-744x1039.png,False,False,False,652879,,69bc5bccd308c64675ca8722,2026-06-09T19:37:59.167100+00:00
ogn-099-298,OGN,Origins,99,099/298,Garbage Grabber,Uncommon,Gear,,Mind,2,,,,,"Recycle 3 from your trash, :rb_energy_1:, :rb_exhaust:: Draw 1.",,Caravan Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/199f21237aeee2582904463a15ec62ce29452c10-744x1039.png,False,False,False,652880,,69bc5bccd308c64675ca8723,2026-06-09T19:37:59.167100+00:00
ogn-100-298,OGN,Origins,100,100/298,Gemcraft Seer,Uncommon,Unit,,Mind,3,3,1,,Mount Targon,"[Vision] (When you play me, look at the top card of your Main Deck. You may recycle it.)Other friendly units have [Vision].",,Bubble Cat Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4b6965bd592a5f602ab932094d677b6c85b2372b-744x1039.png,False,False,False,652881,,69bc5bccd308c64675ca8724,2026-06-09T19:37:59.167100+00:00
ogn-101-298,OGN,Origins,101,101/298,Mushroom Pouch,Uncommon,Gear,,Mind,2,,,,,"At the start of your Beginning Phase, if you control a facedown card at a battlefield, draw 1.",,Polar Engine Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ef5b3125fda91c0d0a02b7e6dfb7d3d5bafa8bd0-744x1039.png,False,False,False,652882,,69bc5bccd308c64675ca8725,2026-06-09T19:37:59.167100+00:00
ogn-102-298,OGN,Origins,102,102/298,Portal Rescue,Uncommon,Spell,,Mind,3,,1,,,"[Action] (Play on your turn or in showdowns.)Banish a friendly unit, then its owner plays it to their base, ignoring its cost.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bafb4c68fa9a3eb71fecd0cdffb9e20b9f68d532-744x1039.png,False,False,False,652883,,69bc5bccd308c64675ca8726,2026-06-09T19:37:59.167100+00:00
ogn-103-298,OGN,Origins,103,103/298,Ravenbloom Student,Uncommon,Unit,,Mind,2,2,,,Noxus,"When you play a spell, give me +1 :rb_might: this turn.",,Polar Engine Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b98b1ff793b6eb263957258742cc83d50fda6537-744x1039.png,False,False,False,652884,,69bc5bccd308c64675ca8727,2026-06-09T19:37:59.167100+00:00
ogn-104-298,OGN,Origins,104,104/298,Retreat,Uncommon,Spell,,Mind,1,,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Return a friendly unit to its owner's hand. Its owner channels 1 rune exhausted.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/71ecf6c06d3110a81ac0f01c726c06921f479a13-744x1039.png,False,False,False,652885,,69bc5bccd308c64675ca8728,2026-06-09T19:37:59.167100+00:00
ogn-105-298,OGN,Origins,105,105/298,Singularity,Uncommon,Spell,,Mind,6,,2,,,Deal 6 to each of up to two units.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/792edce1a64d4a92740aa3fa240e21e161513944-744x1039.png,False,False,False,652886,,69bc5bccd308c64675ca8729,2026-06-09T19:37:59.167100+00:00
ogn-106-298,OGN,Origins,106,106/298,Sprite Mother,Uncommon,Unit,,Mind,4,3,1,,Fae,"When you play me, play a ready 3 :rb_might: Sprite unit token with [Temporary] here. (Kill it at the start of its controller's Beginning Phase, before scoring.)",,Envar Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/65c06528f88de1ac207b382d4830ccfdd08a2d12-744x1039.png,False,False,False,652887,,69bc5bccd308c64675ca872a,2026-06-09T19:37:59.167100+00:00
ogn-107-298,OGN,Origins,107,107/298,Ava Achiever,Rare,Unit,,Mind,5,4,,,Yordle,"When I attack, you may pay :rb_rune_mind: to play a card with [Hidden] from your hand, ignoring its cost. If it’s a unit, play it here.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/93e91aa99eb09baa68dd95b0013a89d9ffde5240-744x1039.png?accountingTag=RB,False,False,False,652888,,69bc5bccd308c64675ca872b,2026-06-09T19:37:59.167100+00:00
ogn-108-298,OGN,Origins,108,108/298,Convergent Mutation,Rare,Spell,,Mind,2,,1,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Choose a friendly unit. This turn, increase its Might to the Might of another friendly unit.",,Wild Blue Studios,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/61d414fc67ff52b9082e282e628dd0916afd8454-744x1039.png?accountingTag=RB,False,False,False,652889,,69bc5bccd308c64675ca872c,2026-06-09T19:37:59.167100+00:00
